date,year,month,dayofmonth,dayofweek,dayofyear,weekofyear,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,year_weekofyear
7/31/1904,4,8,5,5,217,31,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,431
8/1/1904,4,8,6,6,218,31,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,431
8/2/1904,4,8,7,0,219,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,432
8/3/1904,4,8,8,1,220,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,432
8/4/1904,4,8,9,2,221,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,432
8/5/1904,4,8,10,3,222,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,432
8/6/1904,4,8,11,4,223,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,432
8/7/1904,4,8,12,5,224,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,432
8/8/1904,4,8,13,6,225,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,432
8/9/1904,4,8,14,0,226,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,433
8/10/1904,4,8,15,1,227,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,433
